Dies ist synthetischer Datensatz für Unterrichtszwecke. Er ist Teil einer Open Educational Resource (OER) und enthält aus rechtlichen Gründen keine personenbezogenen Daten. Weitere Informationen und den Zugang zur OER finden sie auf folgender Website: https://quadriga-dk.github.io/Bewegtes-Bild-Fallstudie-2/
Titel	verantw._Pers._1	verantw._Pers._2	verantw._Pers._3	verantw._Pers._4	verantw._Pers._5	verantw._Gewerk_1	verantw._Gewerk_2	verantw._Gewerk_3	verantw._Gewerk_4	Projektart_1	Projektart_2	Ort_1	Ort_2	Verlag_1	Verlag_2	Jahr_1	Jahr_2	Jahr_Schätzung	Originalmedium	Länge_in_Meter	Schätzung_Länge	Dauer	Schätzung_Dauer	Bildrate_in_B/sec	Seitenverhältnis	Farbe	Tonmedium	Tonkanäle	Gattung	Schlagwort_1	Schlagwort_2	Schlagwort_3	Schlagwort_4	Schlagwort_5	Schlagwort_6	Stichwort_1	Stichwort_2	Stichwort_3	Stichwort_4	Stichwort_5	Stichwort_6	Stichwort_7	Stichwort_8	Stichwort_9	Stichwort_10	Rechte_1	Rechte_2	Rechte_3	AT	Paralleltitel	Einzeltitel	Prädikat	Regie_1	Regie_2	Regie_3	Regie_4	Regie_5	Regie_6	Regie_7	Regie_8	Regie_9	Regie_10	Co-Regie_1	Fernsehregie_1	Regie_DEFA_1	Regieassistenz_1	Regieassistenz_2	Animation_1	Animation_2	Animation_3	Animation_4	Animation_5	Animation_6	Animation_7	Animation_8	Animation_9	Animation_10	Animation_11	Chefanimation_1	Chefanimation_2	Kamera_1	Kamera_2	Kamera_3	Kamera_4	Kamera_5	Kamera_6	Kamera_7	Chefkamera_1	Steadicam_1	Kameraassistenz_1	Kameraassistenz_2	Kameraassistenz_3	Kameraassistenz_4	Kameraassistenz_5	Fotografie_1	Fotografie_2	Produktion_1	Produktion_2	Produktion_3	Produktion_4	Koproduzent_1	Drehbuch_1	Drehbuch_2	Drehbuch_3	Drehbuch_4	Autor_1	Buch_1	Buch_2	Text_1	Storyboard_1	Storyboard_2	Dramaturgie_1	Dramaturgie_2	Dramaturgie_3	Schnitt_1	Schnitt_2	Schnitt_3	Schnitt_4	Schnittassistenz_1	Montage_1	Montage_2	Ton_1	Ton_2	Ton_3	Ton_4	Ton_5	Ton_6	Tonregie_1	Tonaufnahme_1	Sprachaufnahme_1	Tonassistenz_1	Tonassistenz_2	Vertonung_1	Vertonung_2	Vertonung_3	Vertonung_4	Vertonung_5	Vertonung_6	O-Ton_1	Mischung_1	Mischung_2	Mischung_3	Mischton_1	Mischtonmeister_1	Sounddesign_1	Geräusche_1	Akustische_Projektbetreuung_Ton_1	Akustische_Projektbetreuung_Ton_2	Musik_1	Musik_2	Musik_3	Musik_4	Musik_5	Musikredaktion_1	Komponist_1	Komposition_1	Arrangement_1	Dirigent_1	Interpret_1	Gesang_1	Cello_1	Piano_1	Tanz_1	Szenografie_1	Szenografie_2	Szenografie_3	Bühnenbild_1	Modellbau_1	Modellbau_2	Modellbau_3	Bauten_1	Bauten_2	Hintergründe_1	Hintergrundentwurf_1	Keramik_1	Keramik_2	Requisite_1	Kostüm_1	Kostüm_2	Maske_1	Beleuchtung_1	Beleuchtung_2	Beleuchtungsassistenz_1	Beleuchtungsassistenz_2	Beleuchtungstechnik_1	Bildtechnik_1	Videotechnik_1	Videotechnik_2	Videotechnik_3	Videotechnik_4	Herstellungsleitung_1	Herstellungsleitung_2	Produktionsleitung_1	Aufnahmeleitung_1	Aufnahmeleitung_2	Aufnahmeleitung_3	Aufnahmeleitung_4	Realisation_1	Realisation_2	Realisation_3	Realisation_4	Realisation_5	Realisation_6	Realisation_7	Realisation_8	Realisation_9	Realisation_10	Realisation_11	Realisation_12	Realisation_13	Realisation_14	Realisation_15	Realisation_16	Realisation_17	Realisation_18	DarstellerIn_1	DarstellerIn_2	DarstellerIn_3	DarstellerIn_4	DarstellerIn_5	DarstellerIn_6	DarstellerIn_7	DarstellerIn_8	DarstellerIn_9	DarstellerIn_10	DarstellerIn_11	DarstellerIn_12	DarstellerIn_13	DarstellerIn_14	DarstellerIn_15	DarstellerIn_16	DarstellerIn_17	DarstellerIn_18	DarstellerIn_19	Thematisierte_Person_1	Thematisierte_Person_2	Thematisierte_Person_3	Thematisierte_Person_4	Thematisierte_Person_5	Thematisierte_Person_6	Thematisierte_Person_7	Thematisierte_Person_8	Interviewte_Person_1	Interviewte_Person_2	Interviewte_Person_3	Interviewte_Person_4	Interviewte_Person_5	Interviewte_Person_6	Interviewte_Person_7	Interviewte_Person_8	Interviewte_Person_9	Interviewte_Person_10	Interviewte_Person_11	Interviewte_Person_12	Interviewte_Person_13	Interviewte_Person_14	Interviewte_Person_15	Interviewte_Person_16	Interviewte_Person_17	im_Bild_1	im_Bild_2	im_Bild_3	im_Bild_4	im_Bild_5	im_Bild_6	im_Bild_7	im_Bild_8	im_Bild_9	im_Bild_10	Gast_1	Gast_2	Gast_3	Gast_4	Gast_5	Gast_6	Gast_7	Gast_8	Gast_9	Gast_10	Gesprächsteilnehmer_1	Gesprächsteilnehmer_2	Gesprächsteilnehmer_3	Gesprächsteilnehmer_4	Gesprächsteilnehmer_5	Gesprächsteilnehmer_6	Gesprächsteilnehmer_7	Gesprächsteilnehmer_8	Gesprächsteilnehmer_9	Gesprächsteilnehmer_10	Studiogast_1	Studiogast_2	Studiogast_3	Moderation_1	Moderation_2	Reporter_1	Reporter_2	Sprecher_1	Sprecher_2	Sprecher_3	Sprecher_4	Sprecher_5	Sprecher_6	Sprecher_7	Stimme_1	Redner_1	Vorlage_1	Idee_1	Idee_2	Szenarium_1	Szenarium_2	Initiator_1	Inszenierung_1	Bühneninszenierung_1	Spezialeffekte_1	Spezialeffekte_2	Trick_1	Bühne_1	Kamerabühne_1	Künstl._Leitung_1	Endfertigung_1	Gestaltung_1	Gestaltung_2	Gestaltung_3	Gestaltung_4	Gestaltung_5	Gestaltung_6	Gestaltung_7	Gestaltung_8	Layout_1	Illustration_1	grafische_Gestaltung_1	Titel_1	Kommentar_1	Kommentar_2	Filmhistoriker_1	HFF_1	extern._Fernstudent_Dokumentarfilm_1	Redaktion_1	Redaktion_2	Redaktion_Arte_1	Redaktion_ORB_1	Bildregie_1	Fern._d._DDR_1	Fern._d._DDR_2	Techn._Studioleiter_ZDF_1	Techn._Leitung_ZDF_1	Bildmischung_ZDF_1	MAZ_ZDF_1	Mitarbeit_1	Mitarbeit_2	Mitarbeit_3	Mitarbeit_4	Mitarbeit_5	Mitarbeit_6	Mitarbeit_7	Mitarbeit_8	Mitarbeit_9	Unterstützung_1	Unterstützung_2	Assistenz_1	Projektbetreuung_1	Fachliche_Beratung_Regie_1	Fachliche_Beratung_Regie_2	Fachliche_Beratung_Regie_3	Fachliche_Beratung_Regie_4	Beratung_Regie_1	Beratung_Regie_2	Fachliche_Betreuung_Regie_1	Mentor_Regie_1	Mentor_Regie_2	Beratung_Mentor_Regie_1	Fachliche_Beratung_Animation_1	Fachliche_Beratung_Animation_2	Fachliche_Beratung_Kamera_1	Fachliche_Beratung_Kamera_2	Beratung_Kamera_1	Fachliche_Betreuung_Kamera_1	Mentor_Kamera_1	Mentor_Kamera_2	Beratung_Produktion_1	Fachliche_Beratung_Produktion_1	Fachliche_Beratung_Produktion_2	Fachliche_Beratung_Produktion_3	Fachliche_Betreuung_Produktion_1	Mentor_Produktion_1	Fachliche_Beratung_Drehbuch_1	Fachliche_Beratung_Drehbuch_2	Fachliche_Beratung_Buch_1	Beratung_Buch_1	Betreuung_Buch_1	Fachliche_Beratung_Text_1	Fachliche_Beratung_Dramaturgie_1	Fachliche_Beratung_Dramaturgie_2	Fachliche_Betreuung_Dramaturgie_1	Beratung_Dramaturgie_1	Dramaturgische_Beratung_1	Fachliche_Beratung_Schnitt_1	Fachliche_Beratung_Schnitt_2	Fachliche_Beratung_Montage_1	Fachliche_Beratung_Montage_2	Fachliche_Betreuung_Schnitt_1	Betreuung_Schnitt_1	Fachliche_Beratung_Ton_1	Fachliche_Beratung_Ton_2	Fachliche_Beratung_Mischton_1	Beratung_Musik_1	Fachliche_Beratung_Szenografie_1	Fachliche_Beratung_Szenografie_2	Fachliche_Beratung_Beleuchtung_1	Künstl._Beratung_1	Beratung_Kommentar_1	Redaktionelle_Beratung_1	Beratung_Fern._d._DDR_1	Beratung_DEFA_1	Mentor_Regie_DEFA_1	Fachliche_Beratung_Interflug_1	Fachliche_Beratung_Interflug_2	Fachliche_Beratung_Interflug_3	Beratung_Rat_der_Stadt_Potsdam_1	Beratung_Rat_der_Stadt_Potsdam_2	Fachliche_Beratung_1	Fachliche_Beratung_2	Fachliche_Beratung_3	Fachliche_Beratung_4	Fachliche_Beratung_5	Fachliche_Beratung_6	Fachliche_Beratung_7	Fachliche_Beratung_8	Fachliche_Beratung_9	Fachliche_Beratung_10	Fachliche_Beratung_11	Beratung_1	Beratung_2	Betreuung_1
Sekretariat geschlossen – aus Gründen	Friedlinde Unverzagt					Regie						Potsdam				1990		false	U-matic		false	10:32min	false	25		color			Dokumentarfilm	Dokumentarfilm																																																																			Lars Krüger																		Hannelore Tamm																																																																																																																																																																																																																																																																																																																															
Blatt	Hannah Wagner											Potsdam				1993		false	16mm	439	false	4:03min	true			color	Stumm		Animationsfilm	Animationsfilm	Musik															HFF							Le Van Tuan																																												Margarete Pflug																		Oskar Rautenberg							Harald Koch																											Lisa Mayer															Merten Cichon	Nikola Stefanov																																																																																																																																																																																																																																																																													
Als ich nicht mehr fragte	Xenia Quade					Regie						Potsdam				1986		false	16mm	161	false	2:43min	false	25			Commag									DRA										Traube							Xenia Quade																												Ilka-Luise Mielke	Valeria Eggert	Zeno Zander	Erna Weber	Alexander Hoffmann																														Renate-Helga Nussbaum																																		Tilo Scholl																																																																			Ulla Gräfe	Burkhard Böhmer																																																																																																																																																																																																																									
Vorrat aufgebraucht	Heike Bergmann					Regie	Schnitt			Montageübung		Potsdam		Atelier für Dokumentarfilm Babelsberg		1996		false	16mm	297	false	17:00min	false	25		color			Animationsfilm	Animationsfilm																				Als du gingst			Heike Bergmann																												Ingo Jahnke																Kirsten Lüdke	Denise Zimmermann	Hildegard Günther																																Heidrun Junker																																															Arndt Nolte	Quirin Weitzel																																																																																																																																																																																																																																																															
Flüstern im Wind – 2005 (Dresden), Ein	Elvira Grabow					Regie	Kamera					Potsdam				1985		false	16mm	321	true	21:28min	false	25			Sepmag		Spielfilm	Spielfilm						Skulpturen	Kampfsport	Montage															Elvira Grabow																												Simone Weber																Alois Berger	Verena Tamm																																										Jürgen-Klaus Lübke																																																																																																																																																																																																																																																																																																						
Geste zu viel, Eine	Christian Eberspächer					Regie						Potsdam				1988	1989	false	16mm		false		false	25		color				Videoclip																							Christian Eberspächer																												Zenta Abt																Sophie Hoffmann															Yasmin Schütte																																																																																																																																																																																																																																																																																																																																		
Tellerstand unklar	Yasmin Mai	Dietmar Rupprecht				Regie				F2		Potsdam				1995		false	35mm	41	false	2:44min	false			s/w+color				Kamera																HFF			Schrei aus Metall, Ein				Yasmin Mai	Dietmar Rupprecht																											Vera Zinke	Friedegard Gräser																				Thorsten Weber	Wilma Lang	Paul-Stefan Quade											Thomas Vogt							Roswitha Uhlmann																																																																																																																	Traudel Schulz																																																														Diana Schubert																																																																																																																																									
Eingang Ost	Tina Scholl					Regie				Montageübung		Potsdam				1996		false	35mm	403	false	1:04min	false	25			Comopt																			Natter			Stift bitte zurücklegen				Tina Scholl	Dirk Engel																											Le Thi Thu																Karl Althoff	Hildegard Günther																	Torsten Pätzold							Norbert Isermann																																																																																														Irmgard Karge	Wang Wei	Petra Quandt	Volker Tzschoppe	Igor Volkov	Frank-Walter Lübbert																																																																																																																																																																																																																					
Schachspiel mit der Zeit	Wilfried Illner					Kameraübung	Kamera					Potsdam				1988		false	16mm	134	true		false							Videoclip	Arbeit																																																																																																																																																																																																																																																																																											Wolfgang-Zeno Beier	Uta Caspari																																																																																																																							
Taktzeit verlängert	Volker Scheel									TV-Übung	Hauptprüfungsfilm	Potsdam				1990		false	35mm	150	false		false			color			Dokumentation	Dokumentation																																																			Yvonne Zink																Margarete Schlicht																		Johanna Hentze																																																																																																																																																																																															Niels-Peter Pohl																																																																																																																																
Als wir alle das Gleiche trugen	Eva Nagy					Regie				Kameraübung		Potsdam				1986		true	16mm	25	false	16:00min	false	25	1:1,66	color	Commag									DDR Arbeitsalltag													Spind stand offen, Der																																Christian Haas	Simone Weber																														Xaver-Zeno Abeln			Ute Cordes																																																																																																																																																																																																																																																																																																																															
Frühschicht ohne Licht						Regie						Potsdam		Lichtbild-Arbeitsgemeinschaft Griebnitzsee	Lichtbild-Arbeitsgemeinschaft Griebnitzsee	1997		false	35mm	128	false	3:38min	false	25		color		Dolby SR	Animationsfilm	Animationsfilm																																																			Ingo Jahnke																																		Thekla Dörfler																																																																																																																																																																																																																																																																																																																															
Silberne Stille	Heidemarie Kettner					Kamera				Diplomfilm		Potsdam		Filmgruppe Berlin-Mitte	Lichtbild-Arbeitsgemeinschaft Griebnitzsee	1985		false	16mm	120	false	11:00min	false	25		color			Dokumentarfilm	Dokumentarfilm																HFF							Franziska Grunewald																																																	Anastasia Belova	Ottilie-Waltraud Schütte												Jens Irmer							Hoàng Thị Thuỷ																																																																																																																																																																																																																																																																Xenia Möller																	Gerhard Eberspächer																																							
Flüstern im Wind, Ein						Regie				Lichtübung		Potsdam				1991		false	U-matic		false	5:00min	false	25		color										Grenze													Unter den Sternen – 2003 (Magdeburg)																																Hedwig Kästner																Antonia Bieber	Steffen Berger																	Marta Kovács							Ludger Xylander																		Philipp Schwarz																																																																																																																																																																																																																																																																																																						
Wind trägt ein leises Geheimnis, Der	Olga Grosse					Moderation						Potsdam		Filmgruppe Berlin-Mitte		1994		false	Betacam SP		false	17:51min	false	25		s/w+color																				Studio Wendenschloss			Sekretariat geschlossen – aus Gründen				Dietmar Rupprecht																																												Falk Oehme															Steffen Cichon			Wenzel Wagner																																																																																																																																																																																																																																																																																																																															
Maschine bleibt stehen						Moderation	Regie					Potsdam		Audiovisuelle Werkstatt Frankfurt/Oder		1994		false	Betacam SP		false		false			s/w	Comopt																																																						Xaver Wehner	Ingo Jahnke															Olaf Nolte					Traute Hoffmann	Joachim-Uwe Neubauer												Danny-Roland Schott																																																																																																					Alexandra Bieber	Joachim-Uwe Neubauer	Tanja Möller																																																																																																																												Simone Schwarz																																																																																												
Vor dem Fall	Yusef Khalid					Kamera						Potsdam		Atelier für Dokumentarfilm Babelsberg	Produktionskollektiv Brandenburg/Havel	1996		false	16mm	24	false	3:40min	false	25		color	Sepmag		Dokumentarfilm	Dokumentarfilm						Altersheim																	Friedegard Gräser																												Uwe Vollrath																Dennis Yilmaz																		Olaf Fuhrmanns							Ortrud Schatz																																																																																																																																																																																																																																																																																																																								
stilles Versprechen im Wind, Ein	Almut Bauer					Regie						Potsdam		Kollektiv Bild und Ton Potsdam	Kollektiv Bild und Ton Potsdam	1992		false	S-VHS		false	3:57min	false	25		color	Sepmag		Spielfilm	Spielfilm	Adaption					Trommelmusik	Bühnenstück	Krebsvorsorge								HFF			Ökonomie der verlorenen Stunden, Die				Almut Bauer	Pham Van Tuan																											Waltraud Schulz																Wolfgang Uhlmann																		Johanna Hentze																																																															Reiner Schimmel																																																									Christiane Weber																																																																																																																																																																																																							
Hoffnung stand am Straßenrand, Die												Potsdam		Kollektiv Bild und Ton Potsdam	Kollektiv Bild und Ton Potsdam	1989		false	16mm	47	true	2:07min	false	25			Stumm		Spielfilm	Spielfilm																																																																																																																																																																																																																																																																																																																																																								Heiko Keller																																																												
Und ich blieb	Kirsten Hüfner									Lichtübung		Potsdam				1992		false	S-VHS		false	5:30min	false	25		color	Comopt																						Wenn die Schatten der Nacht sich öffnen				Wolfhard Zabel	Tim Braun												Amir Al-Nasser															York Töpfer																					Jan Kühne													Ursula-Waltraud Tamm							Noura Al-Mansoor																																																																																																																																																																																																																																																																																																																								
Tür schließt nicht vollständig	Stefan Popov					Animation	Schnitt					Potsdam				1993		false	S-VHS		false	15:00min	false	25					Spielfilm	Spielfilm	Familie															HFF			Vielleicht morgen																																Harald-Jürgen Händel																Norina Schürer	Marlis Pohlmann																								Thea Tamm	Ralf Oehme	Yasmin Hoffmann	Friedhelm Hüfner																																																																					Jens Lehmann																																																																																																																																																																																																																																																
Gedanken aus Stahl	Margarete Evers					Kamera						Potsdam				1991		false	Betacam SP		false	14:00min	false			s/w	Stumm																										Bui Thi Mai																																												Antje Benthin																																																				Petra Quick																																																																			Zhang Yan	Wang Yiming	Hannelore Pohlmann	Annelore Pätzold	Yang Jun	Veronika-Wibke Völker	Kay Kühne	Nguyen Thi Mai Anh	Ulli Böttcher	Zita Claussen																																																																																																																																																																																																																	
Wenn die Welt sich leise dreht	Albrecht Becker					Regie				F3		Potsdam				1997		false	Betacam SP		false	13:15min	false	25		s/w	Sepmag		Dokumentarfilm	Dokumentarfilm																							Albrecht Becker																																												Kevin-Roland Bär	Paul Becker				Noura Khalaf																				Dariusz Kwiatkowski																		Patricia Quirin																																																																																																																																																																																																																														Leila Abbas	Leila Abbas																																																										Carsten Czerny	Brigitte Döring												
Auge des Sturms, Das	Xenia Quade					Regie						Potsdam		Audiovisuelle Werkstatt Frankfurt/Oder		1985		false	16mm	90	false	4:10min	false	25		s/w	Sepmag		Dokumentarfilm	Dokumentarfilm	Porträtfilm					Eisenbahn	Handwerk																Xenia Quade															Simone Weber													Siegfried Wolf	Lars-Christian Hoffmann																				Tariq Salem										Gerhard Eberspächer										Jost Zander	Yvo Jost																																																																																													Udo Teichert	Irmtraud Lütke	Zhou Jian																																																																																																																																																							Elke-Gundula Hempel																																																																	
Fahrradklingeln im Nirgendwo						Kamera						Potsdam		Lichtbild-Arbeitsgemeinschaft Griebnitzsee		1992		false	16mm	38	false	12:25min	false	25		color			Spielfilm	Spielfilm																HFF			Stadtgeflüster – Berlin 1994				Friedegard Gräser																																																																																																															Zhang Hui																																																				Yvonne Nitschke																																																																																																																																																																																																																										
Echo der Erinnerung – Erfurt, Das	Lý Thị Mai					Regie				Diplomfilm		Potsdam				1995		false	Betacam SP		false	31:00min	true																														Lý Thị Mai																																					Anton Berger																																Hoang Quang																																																																																																																																																																																																																																																																																																																								
Wenn das Schweigen Geschichten erzählt	Le Van Khoa											Potsdam		Atelier für Dokumentarfilm Babelsberg		1994		false			false	60:00min	false	24																						HFF				...wo die Zeit zerfließt																															Anton Berger																																		Ines Walter					Marianne Bär		Ralf Oehme	Bertram Quirin	Merten Pohlmann	Patricia Probst																																																																																																																																																																																																																																																																																																																					
Mein Helm war nicht mein Helm	Lutz Böttcher					Regie						Potsdam		Kollektiv Bild und Ton Potsdam		1999		false	35mm	219	false	24:04min	false	25		s/w				Trailer																Zementfilm Spandau			Schrei in der Leere, Ein				Lutz Böttcher																												Uwe Vollrath														Manfred Althoff		Heinz Hähnel					Gerhild Junker																				Friedhelm Hüfner																																																																																														Ursula Jaschke																																																																																																																																																																																																																										
Brot war noch warm, Das	Eckhard Ewert					Regie				F1		Potsdam				1999		false	Betacam SP		false	1:05min	false				Comopt		Dokumentarfilm	Dokumentarfilm																HFF							Jakobine Vogel	Eckhard Ewert																											Bernd Conradi																Bettina-Lore Schade																		Ingo Hahn																																																																																																					Tran Van Tuan	Zenta Quade	Marie-Luise Bauer																																																																																																																																																																																																											Leila Abbas													
Mein Bruder war nie dabei						Moderation	Regie					Potsdam		Filmgruppe Berlin-Mitte		1994	1996	false	35mm	1030	false	3:30min	false			s/w																											Zhou Lei																												Bärbel Degenhardt	Eva Müller																																								Klara Graumann	Norbert Benthin	Valeria Ihlenfeld	Kirsten Zahn	Udo Pohlmann	Norbert Benthin																																																					Steffen Völkel																																																																																																																	Uta Vollrath	Frank-Walter Lübbert																																																																																																																																												
Wo Bücher im Keller lagen						Kameraübung				Lichtübung		Potsdam		Audiovisuelle Werkstatt Frankfurt/Oder		1988		false	16mm		false		false	25			Sepmag																			HFF																																																																		Diana Hoffmann																																																								Wolfgang-Zeno Beier	Jürgen Uhlig	Uta Caspari																																																																																																																																																																																																																			Kirsten Lüdke	Paul Becker																																																				
Blickwinkel	Anastasia Romanova					Regie						Potsdam		Audiovisuelle Werkstatt Frankfurt/Oder	Filmgruppe Berlin-Mitte	1989		false	16mm	772	false		false	25		color	Sepmag		Dokumentarfilm	Dokumentarfilm	Porträtfilm															HFF																																																																																																																																																																																																																																																																																																																																																																																																				
Mein letzter Eintrag im Klassenbuch	Huang Wei					Regie						Potsdam		Kollektiv Bild und Ton Potsdam		1999		false	35mm	204	false	86:00min	false	24	1:1,66		Comopt	Dolby Digital	Animationsfilm	Animationsfilm	Satire	Porträtfilm																	Erinnerungen an Bitterfeld																																Ella Hoffmann																					Ingmar Jacob																				Frieda Neuhaus																											Wilhelm Fischer																																																																																																																																																																																																																																																																																													
Fleck genehmigt	York Töpfer					Regie						Potsdam				1993	1995	false	35mm	150	false	22:00min	false	25		s/w	Comopt		Spielfilm	Spielfilm																HFF							York Töpfer																												Justus Lüdke																Kevin-Roland Bär																		Xenia Abendroth																																		Erika Flemming																																																																			Ingo Grunewald	Dieter-Ernst Dombrowski	Jochen Lüdke	Zhou Yan	Le Thi Hong	Diana Schubert	Roswitha Zettler	Uwe Cordes																																																																																																																											Lars Mertens																																																																											Heiko Keller	Karin Koch	Erwin-Friedhelm Eschrich	Sven Pfeifer	Paul Becker									
Klang der leeren Fabriken, Der	Hannah Mayer					Regie				Regieübung		Potsdam		Filmgruppe Berlin-Mitte	Kollektiv Bild und Ton Potsdam	1985		false	16mm	365	false	34:10min	false	25		s/w	Sepmag																			HFF			Wäsche nicht falten																																Falk Tamm																Andreas Friedrich	Ernst Möbus																																																																																																																																																																																																																																									Klaus Voss																																																																																																							
Geruch alter Bücher, Der	Finn Hoffmann					Regie						Potsdam				1999		false	35mm	199	false	13:50min	false	25		color	Sepmag	Mono																		HFF							Finn Hoffmann																												Ralf Teichert																																									Lothar-Michael Karge																		Godelinde Hagemann									Bernhard Dittberner															Jörg Neumann																											Paul Becker																									Jutta Krug	Uwe Voigt	Volker Koch	Sabine Scholl	Bertram Abt																																																																																																																																																																																																																						
Vom Puls der Großstadt berührt – Halle	Paul Finke					Regie						Potsdam		Lichtbild-Arbeitsgemeinschaft Griebnitzsee		1993		false	16mm	126	false		false	24		color				Adaption	Adaption																						Paul Finke													Tariq Abbas																															Kevin-Roland Bär																		Rita Vollrath																																																																																																					Julia Mayer	Frank Gutsche	Gundula Pohlmann	Carsten Bärwald	Zhang Wei	Lina Mayer	Sigrun Schürer	Joachim Neubauer	Veit Winter	Felicitas Gärtner	Xaver Quade	Rosi Schütte	Zhou Tao																																																																														Siegfried Hentschel																										Zdenek Benthin																																																																																																						
Hauch von Gestern, Ein						Regie				Diplomfilm	F2	Potsdam		Kollektiv Bild und Ton Potsdam	Kollektiv Bild und Ton Potsdam	1998		false	35mm	610	false	9:56min	false	25					Dokumentarfilm	Dokumentarfilm	Adaption															Klaus Reinecke	HFF						Stefan Tietjen													Ali Rahman															Stanislaw Mucha	Ulrike-Valerie Wagner								Xaver Dittmar												Gabi-Susanne Krause																				Noura Al-Mansoor																																																																																														Yvo-Zacharias Zänker	Uta Weidner	Annegret Bieber	Heike Isermann																																																																																																																																																																																		Annelie Buchholz																																					
Silbernes Haar, rostige Schienen	Heidemarie Karge					Regie						Potsdam				1987		false			false		false				Sepmag		Dokumentarfilm	Dokumentarfilm																							Heidemarie Karge	Margot Händel																											Siegfried Wolf	Volker Scheel																																	Volkmar-Xaver Yilmaz																																																																																																																																																																																																																																																																			Bernhard Hentze																																																												
Werkbank klemmte, Die						Kamera	Kamera			Lichtübung				Produktionskollektiv Brandenburg/Havel		1991		false	U-matic		false	2:53min	false	25		color																				HFF	HFF						Monika Yildiz																												Hoàng Minh Đức																Huang Xin	Hildegard Ihlenfeld				Ralf Schröder													Hoang Thi Lan																																																																																																																																																																																																																																																																																																																															
Gebrochene Flügel	Lý Thị Mai					Regie				Diplomfilm		Potsdam		Produktionskollektiv Brandenburg/Havel		1998		false	16mm	376	false	3:05min	false	25		color	Sepmag									ohne Worte	ohne Worte	Kriegsflüchtlinge	Flüchtlinge							HFF	Katrin Albrecht						Lý Thị Mai																												Stanislaw Mucha																																		Ilse Lütke																																																																																																																																																																																																																																																																			Heiko Keller																																																												
Wenn der Wind das Gestern umarmt	Pham Duc Thanh					Regie						Potsdam				1991		false	VHS		false	13:00min	false	25		color	Sepmag		Dokumentarfilm	Dokumentarfilm	Wende																						Pham Duc Thanh																												Margarete Dörfler																					Traute Hoffmann																				Yasmin Hoffmann	Olga-Petra Nuss	Margot Händel																									Peter Grabow	Pham Duc Anh																																																																																																																																																																																																																																																																																												
Ferne Stimmen	Yvonne-Zoe Weitz					Regie						Potsdam		Filmgruppe Berlin-Mitte	Filmgruppe Berlin-Mitte	1995		false	35mm	480	false	1:30min	true	25		color	Sepmag		Dokumentation	Dokumentation																							Layla Mansour																																												Wibke Ahrens	Eva Szabo																								Yusuf Nasser	Valeria Fritzen																										Winfried-Xaver Wagner																																																																			Heinz-Werner Tietz																																																																																																																																																																																																													Burkhard Böhm													
Tag, an dem alles kippte, Der						Regie	Regie					Potsdam				1994		false	16mm		false	20:00min	true		1:1,33		Stumm		Spielfilm	Spielfilm	Wende																						Wolfgang Rautenberg																												Bettina Dorn	Falko-Jürgen Bärwald	Renate Eichel	Lorenz Diederich	York Töpfer												Waltraud Kindler	Heidrun Jacob	Inge-Susanne Mai	Carsten Degen																																																																																																																				Alwin Bär	Xenia Uhlig																																																					Jürgen Wolf	Elena Romanova	Yvonne Nitschke	Tariq Salem	Valentin Meyer	Anastasia Belova																																																																																																																																																															
Niemand schrieb den Abspann	Günther Hempel					Regie				Lichtübung		Potsdam		Filmgruppe Berlin-Mitte	Lichtbild-Arbeitsgemeinschaft Griebnitzsee	1999		false	Betacam SP		false	20:28min	false	25	1:1,85		Commag		Spielfilm	Spielfilm	Zeichentrickfilm															HFF							Günther Hempel																												Xaver Dittmar																Layla Ibrahim																		Zoltan Lichtenberger																									Kay Jeschke																								Ulrike Yildiz																																																																																																																																																																																																																																																																														
Kein Kommentar zum 7. Oktober	Oskar Xander											Potsdam		Lichtbild-Arbeitsgemeinschaft Griebnitzsee		1987		false	16mm	20	true	39:01min	false	25		s/w+color	Sepmag																										Ottmar Schade																												Marzell Rösler																Otto Döhler																																																																																																																																																																																																																																																																																					Heiko Keller																																																												
Ich sprach, bevor es nötig war												Potsdam				1989		false	16mm		false	18:52min	false																							HFF							Thorsten Schneider																												Ulvi Völker	Uta Caspari	Harald Koch																			Christian Eberspächer	Jürgen Bauer																																																																																																																																																																																																																																																																																																																																											
Bühne hatte Risse, Die						Regie	Regie					Potsdam		Audiovisuelle Werkstatt Frankfurt/Oder	Kollektiv Bild und Ton Potsdam	1990		false	16mm	300	false	33:00min	false			color	Commag		Spielfilm	Spielfilm																																																																								Fatima Ali																																																																																																																																																																																																																																																																																																																																												
Spaltung	Heidemarie Karge					Regie						Potsdam				1986		false	16mm	310	false	21:00min	false	25		s/w	Magnetton																						Chor ohne Takt, Der				Heidemarie Karge	Katrin Karge																																																													Udo-Viktor Vetter	Gerhild Tietmeyer																																																																																																																																																																																																																																																																																																																														
Heizung ging ab 10 Uhr						Regie						Potsdam		Lichtbild-Arbeitsgemeinschaft Griebnitzsee		1990		false	35mm	730	false	14:22min	true																																																										Hoang Thi Ngoc Anh																															Gerhard Eberspächer																																																																																																																																																																																																																																																																																																																																		
